iter_info,split,type,time,latency,queueing_delay,arrival_time,seq_queue_size,input_len,output_len,num_sum_iter,mixed,batchsize,numtoken,num_sum_seq,num_gen_seq,seqlen,sum_attention_opb,qkvgen,q_down_proj,kv_down_proj,kr_proj,q_up_proj,qr_proj,kv_up_proj,tr_k_up_proj,v_up_proj,atten_sum,atten_gen,o_proj,ffn,expert_ffn,communication,rope,layernorm,residual,act_energy,read_energy,write_energy,all_act_energy,all_read_energy,all_write_energy,mac_energy,total_energy,fc_dram,fc_comp,attn_dram,attn_comp,moe_dram,moe_comp,OOM
1,0,t2t,9737789.568000,9737789.568000,0.000000,0.000000,0,0,0,0,0,32,32,0,32,1025,0.000000,0.000000,82836.480000,27755.520000,3657.600000,189281.280000,94663.680000,0.000000,65372.160000,65372.160000,0.000000,21907.200000,881510.400000,148833.792000,8016976.128000,135068.160000,2465.280000,1105.920000,983.808000,482865221.375983,14817261685.248837,21132866.303998,0.000000,0.000000,0.000000,643053618.462696,15964313391.391512,1894892285.951977,121226794.106880,1036104929.279973,187723834.982398,12390262557.696859,334102989.373418,0
1,0,t2t,19370728.576001,9632939.008000,0.000000,0.000000,0,0,0,0,0,32,32,0,32,1026,0.000000,0.000000,82836.480000,27755.520000,3657.600000,189281.280000,94663.680000,0.000000,65372.160000,65372.160000,0.000000,21924.480000,881510.400000,148833.792000,7912249.728000,134924.800000,2467.200000,1105.920000,983.808000,484551161.855983,14868813890.304850,21168449.279998,0.000000,0.000000,0.000000,643176616.427497,16017710117.868328,1894892285.951978,121226794.106880,1036104929.279974,187846832.947199,12443536286.208883,334102989.373419,0
1,0,t2t,28942845.639112,9572117.063112,0.000000,0.000000,0,0,0,0,0,32,32,0,32,1027,0.000000,0.000000,82836.480000,27755.520000,3657.600000,189281.280000,94663.680000,0.000000,65372.160000,65372.160000,0.000000,21941.760000,881510.400000,148833.792000,7851639.552000,134693.831111,2469.120000,1105.920000,983.808000,483346918.655983,14832088495.488863,21131155.583998,0.000000,0.000000,0.000000,643299614.392296,15979866184.121140,1894892285.951977,121226794.106880,1036214415.360004,187969830.911998,12405459868.416864,334102989.373418,0
1,0,t2t,38636681.571557,9693835.932445,0.000000,0.000000,0,0,0,0,0,32,32,0,32,1028,0.000000,0.000000,82836.480000,27755.520000,3657.600000,189281.280000,94663.680000,0.000000,65372.160000,65372.160000,0.000000,21959.040000,881510.400000,148833.792000,7972885.248000,135147.804444,2471.040000,1105.920000,983.808000,482985645.695983,14821050930.048864,21132866.303998,0.000000,0.000000,0.000000,643422612.357096,15968592054.405941,1894892285.951977,121226794.106880,1036214415.360004,188092828.876798,12394062740.736860,334102989.373418,0
